date,open,high,low,close,volume
2023-03-15,148.8938,150.9225,147.6431,150.6665,77167900
2023-03-16,149.849,154.0837,149.3369,153.483,76161100
2023-03-17,153.7095,154.3595,151.9369,152.6459,98944600
2023-03-20,152.7148,155.4231,151.8088,155.0094,73641400
2023-03-21,154.9307,156.9791,154.1625,156.8609,73938300
2023-03-22,156.8806,159.6775,155.4132,155.4329,75701800
2023-03-23,156.4178,159.0965,155.2852,156.5162,67622100
2023-03-24,156.4473,157.9048,155.4526,157.8162,59196500
2023-03-27,157.5109,158.3283,155.4723,155.8761,52390300
2023-03-28,155.5708,156.0829,153.611,155.2557,45992200
2023-03-29,156.9495,158.604,156.9298,158.3283,51305700
2023-03-30,159.0768,160.0025,158.8207,159.8942,49501700
2023-03-31,159.9729,162.494,159.451,162.3956,68749800
2023-04-03,161.7751,163.7645,161.7259,163.6463,56976200
2023-04-04,164.0698,164.3061,162.6024,163.1145,46278300
2023-04-05,162.238,162.5433,159.3426,161.2729,51511700
2023-04-06,159.9631,162.4547,159.5396,162.1592,45390100
2023-04-10,158.9684,159.5692,157.6488,159.5692,47716900
2023-04-11,159.8843,159.8941,158.0722,158.3578,47644200
2023-04-12,158.7715,159.5987,157.3534,157.6685,50133100
2023-04-13,159.1753,163.2819,158.9684,163.0456,68445600
2023-04-14,162.0903,163.794,161.332,162.7009,49386500
2023-04-17,162.5827,162.8781,161.5388,162.7205,41516200
2023-04-18,163.5774,164.8675,163.1342,163.9417,49923000
2023-04-19,163.2819,165.6061,163.0258,165.0841,47720200
2023-04-20,163.5675,165.3204,163.0455,164.119,52456400
2023-04-21,162.5433,163.922,161.9918,162.5137,58337300
2023-04-24,162.494,163.0849,161.4009,162.819,41949600
2023-04-25,162.6812,163.7841,161.2433,161.2827,48714100
2023-04-26,160.5835,162.7698,160.3275,161.2729,45498800
2023-04-27,162.6812,166.0,162.6812,165.8522,64902300
2023-04-28,165.931,167.2704,165.3303,167.1029,55275900
2023-05-01,166.709,167.8613,166.0788,167.0143,52472900
2023-05-02,167.5067,167.7628,164.9955,165.9803,48425700
2023-05-03,166.9257,168.3242,164.6213,164.9069,65136000
2023-05-04,162.3857,164.503,161.8145,163.272,81235400
2023-05-05,168.3832,171.6528,168.1666,170.9339,113453200
2023-05-08,169.8604,171.2097,169.4961,170.865,55962800
2023-05-09,170.4218,170.9044,168.9938,169.1613,45326900
2023-05-10,170.3923,171.3869,169.2893,170.9241,53724500
2023-05-11,171.2096,171.9384,169.5551,171.1111,49514700
2023-05-12,171.2196,171.6535,168.6359,170.1842,45533100
2023-05-15,170.766,170.8153,169.0993,169.6911,37266700
2023-05-16,169.6122,170.7463,169.4248,169.6911,42110300
2023-05-17,169.336,170.5392,168.0639,170.3025,57951600
2023-05-18,170.6082,172.8172,170.194,172.6299,65496700
2023-05-19,173.9513,173.9513,172.5214,172.7383,55809500
2023-05-22,171.5747,172.2946,171.052,171.7916,43570900
2023-05-23,170.7364,170.983,168.912,169.1881,50747300
2023-05-24,168.7246,170.0362,168.1625,169.4642,45143500
2023-05-25,170.0264,171.4958,169.3163,170.5983,56058300
2023-05-26,170.9238,173.3399,170.7167,173.0046,54835000
2023-05-30,174.5135,176.5154,174.1289,174.8488,55964400
2023-05-31,174.8783,176.8704,174.3162,174.7994,99625300
2023-06-01,175.2432,177.6298,174.4839,177.6002,68901800
2023-06-02,178.5272,179.2668,176.7817,178.4483,61996900
2023-06-05,180.105,182.393,175.5785,177.0972,121946500
2023-06-06,177.4818,177.6298,174.9769,176.7323,64848400
2023-06-07,175.973,178.7047,174.8685,175.3616,61944600
2023-06-08,175.4404,178.3398,175.0065,178.0735,50214900
2023-06-09,178.9907,179.7106,178.1327,178.4582,48900000
2023-06-12,178.7639,181.3477,178.468,181.249,54274900
2023-06-13,180.2727,181.6041,179.9177,180.7757,54929100
2023-06-14,180.8348,181.8407,179.5035,181.4068,57462900
2023-06-15,181.4167,183.9413,181.2392,183.4384,65433200
2023-06-16,184.1484,184.4048,181.7224,182.3634,101256200
2023-06-20,181.8605,183.5271,181.8605,182.4522,49799100
2023-06-21,182.3437,182.8467,180.0656,181.4167,49515700
2023-06-22,181.1997,184.464,181.1307,184.4146,51245300
2023-06-23,182.9847,184.9669,182.4522,184.0991,53117000
2023-06-26,184.247,185.4502,182.6691,182.7086,48088700
2023-06-27,183.32,185.7855,183.1031,185.46,50730800
2023-06-28,185.3318,187.2746,185.0064,186.6335,51216800
2023-06-29,186.4659,187.4422,186.3278,186.9688,46347300
2023-06-30,188.9806,191.7912,188.6157,191.2883,85213200
2023-07-03,191.1009,191.1995,189.1088,189.7992,31458200
2023-07-05,188.9215,190.312,187.9846,188.6848,46920300
2023-07-06,187.2154,189.3653,186.5842,189.1582,45094300
2023-07-07,188.7637,190.0063,187.6099,188.0438,46815000
2023-07-10,186.6434,187.3633,184.4541,186.0024,59922200
2023-07-11,186.5448,186.6829,184.0202,185.4797,46638100
2023-07-12,187.0576,189.0497,185.8643,187.1464,60750200
2023-07-13,187.8663,188.5467,187.1562,187.9057,41342300
2023-07-14,187.6,188.5369,187.0083,188.0536,41616200
2023-07-17,189.2469,191.6335,189.1582,191.308,50520200
2023-07-18,190.6769,191.6433,189.7597,191.0516,48288200
2023-07-19,190.4303,195.4894,189.9865,192.4027,80507300
